0.678338953144796	0.669180896611114	0.660857389689902	0.661677961884752	0.656864503380658	0.654721469658527	0.648799231670173	0.646648523510465	0.643003959496395	0.642221194114248	0.637205705437119	0.631897289927227	0.628015162928451	0.628147029904022	0.624400279387537	0.619104978529962	0.604423275317479	0.601026011372277	0.000000000000000
0.648232332945504	0.650813314014944	0.652427404679747	0.657709142087453	0.656214091054831	0.655360470273703	0.650121513066186	0.647992634288902	0.644413378113522	0.643545462391160	0.638756609902842	0.633483828815655	0.629688759188206	0.629962921900619	0.626556592667460	0.622139239003227	0.606107578711558	0.601134382228488	0.000000000000000
0.648238298422329	0.648335024119233	0.649047587405098	0.650772807980572	0.652840781808364	0.654189168533632	0.654551909456855	0.654592721570028	0.654596480779298	0.654596840658462	0.654596895340311	0.654596922303143	0.654596947466501	0.654596972099385	0.654596996708922	0.654597021030093	0.654597050856531	0.654596963255953	0.653741830141402
0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.648297671345815	0.648711999708906	0.649470435236858	0.651011127455810	0.652705943624997	0.653805454511571	0.653975816355744	0.652976056061524	0.649570558585490	0.649333478339254	0.647321008841708	0.645403118776437	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.653180007262634
0.648288945031950	0.648351655104937	0.648946330128050	0.650753971740874	0.652633165191899	0.653504074446790	0.652863448726536	0.651933140627489	0.654392004516815	0.658130004701854	0.660203228820511	0.655695333822309	0.667533263052533	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.655156322649451
0.648325010241183	0.648231150232024	0.648934774820946	0.650427307234362	0.652241384386992	0.653657658660056	0.654637541015979	0.656798203516419	0.659901692546571	0.670779849061066	0.682965560502925	0.700930653270470	0.713993363394691	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.655789028502170
0.648154211809447	0.648227465916099	0.648959869709375	0.650764592560258	0.652694884942152	0.653632606319648	0.653565472525330	0.653997808534014	0.655781976359917	0.665688322394436	0.671575331215651	0.680846525891523	0.677949286473734	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.654347548219107
0.648230402489344	0.648185303126045	0.649069750583688	0.650802334869399	0.652566509047885	0.653715024069212	0.654884846687104	0.654964170326872	0.654586787504561	0.659893999077322	0.663669205370437	0.674291998014339	0.690758426986753	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.653892380711094
0.648153640647962	0.648367381213785	0.649199009551097	0.651015912606130	0.652638901596053	0.653375426011628	0.654053864895378	0.656392469497650	0.660656323492711	0.666164872455582	0.669850592520752	0.680433750080514	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.653926342169276
